ID,Council_District,Amount,Household Size,Race,Ethnicity,Gender,DATE,Zip_Code,ObjectId,GlobalID
851,13,6860,1,African American,Non-Hispanic,Female,9/9/2021,40118,877,2ee86691-e61f-4f65-bc0b-379b3ab530ab
953,13,2639,3,African American,Non-Hispanic,Male,7/1/2021,40229,878,d421e13d-fe70-48a6-abb3-a65847039acb
804,11,8010,1,African American,Non-Hispanic,Female,9/7/2021,40299,879,e97317b3-c5bf-40cf-a49f-373f07df24eb
1003,15,13125,1,African American,Non-Hispanic,Male,10/27/2021,40208,880,afe7fee1-2b5d-4d50-a757-e6c97d41b53c
852,13,5250,1,African American,Non-Hispanic,Female,10/22/2021,40214,881,2e9cb58b-149d-40cb-88a1-c0bb62b4146f
853,13,1202,2,African American,Non-Hispanic,Female,12/29/2021,40118,882,8daea590-4170-4b8e-a58e-03962cc3d053
854,13,1465,3,White,Non-Hispanic,Female,10/19/2021,40219,883,96ec899e-2146-4b9a-9d94-0e6d7766a049
855,13,575,4,White,Non-Hispanic,Female,12/29/2021,40118,884,9d459ac3-bb30-42db-a4d2-a9b8f661386a
856,13,2335,2,African American,Non-Hispanic,Female,10/20/2021,40219,885,86bbd4b1-d794-4379-9a82-8b88c794e648
857,13,471,1,African American,Non-Hispanic,Female,12/29/2021,40118,886,e9d4aac6-56c7-4eb9-87da-f1e9ec062f8c
858,13,5200,3,Others,Non-Hispanic,UNKNOWN,8/4/2021,40214,887,fbcef576-0da1-4188-a3aa-9c97a2420ecd
859,13,6640,1,African American,Non-Hispanic,Male,8/10/2021,40118,888,e6328221-739b-47e1-a21c-c8d4bfa558ce
860,13,5320,1,African American,Non-Hispanic,Male,8/6/2021,40229,889,a58c6352-ed73-4e5d-8cb3-ec2bbe26cf43
861,13,8444,1,African American,Non-Hispanic,Male,9/4/2021,40229,890,0f832ca2-cb6b-4cf9-babf-0e5e67daf1bd
862,13,6613.18,1,White,Non-Hispanic,Male,11/17/2021,40219,891,9a714619-49ce-476d-9782-f631ae0e3bc0
863,13,410,1,African American,Non-Hispanic,Female,12/22/2021,40219,892,2f685499-2c61-4b52-a6c4-2a7da44661c5
864,13,3960,1,African American,Non-Hispanic,Female,10/20/2021,40219,893,75d1a2d0-093d-4945-b857-d405de4c2496
865,13,3385,4,White,Non-Hispanic,Female,11/16/2021,40219,894,24a2b538-091d-40be-90c3-445155be385f
866,13,1650,3,White,Non-Hispanic,Male,12/1/2021,40219,895,71d7e51d-fde0-4632-9fef-23b2d8acc36c
867,13,1950,1,African American,Non-Hispanic,Female,7/9/2021,40229,896,d0dcffa1-168c-4f8a-ab3b-7884a3c09523
868,13,5239,1,African American,Non-Hispanic,Female,7/9/2021,40229,897,962644ec-89b5-40db-bab8-333d1eaeb5bc
869,13,5257.6,2,African American,Non-Hispanic,Female,11/3/2021,40229,898,233a9521-69fc-47f4-9193-41a19b20f1b9
870,13,7588,2,African American,Non-Hispanic,Female,10/8/2021,40219,899,3a3fd7f3-2b1e-44c5-a23e-93478f87d1f2
871,13,795,2,Mixed Race,Non-Hispanic,Female,11/3/2021,40219,900,8d30772a-0a2b-4425-a0f2-3479c8186439
872,13,795,2,African American,Non-Hispanic,Female,12/22/2021,40219,901,b727f57a-f625-4658-a949-141c6990f982
873,13,9800,3,African American,Non-Hispanic,Female,9/9/2021,40219,902,80b23202-70ac-429f-8b41-4a5c58097f46
874,13,7875,2,White,Non-Hispanic,Female,9/5/2021,40229,903,d7642735-11ad-4c4b-bfc9-646ada6c4cdd
875,13,10519,3,African American,Non-Hispanic,Female,11/3/2021,40229,904,654d7783-a1ed-403a-81d5-2f40c0bce318
876,13,8825,1,White,Non-Hispanic,Female,9/30/2021,40219,905,14e0935e-c44f-49c4-b7bc-444b10e9f650
877,13,4850,1,Others,Non-Hispanic,UNKNOWN,11/8/2021,40219,906,16ccaa65-8436-4e6b-8d94-d8a18c1a48d3
878,13,2760,1,White,Non-Hispanic,Female,7/8/2021,40229,907,a199eb5f-c443-4036-94e0-bbc979a05de0
879,13,6461,1,White,Non-Hispanic,Female,7/8/2021,40229,908,3a756146-c9d1-44e1-837c-6a96c404635a
880,13,4361,1,White,Non-Hispanic,Male,8/16/2021,40214,909,d2e22210-782e-4d33-9f27-6d2c27572fa7
881,13,692.25,3,African American,Non-Hispanic,Female,12/29/2021,40118,910,190177ab-de05-407a-9f0c-c33eedb9e0d7
882,13,9100,1,White,Non-Hispanic,Male,9/4/2021,40219,911,7b77c486-23a2-494a-aefd-45eb3f94dcaa
883,13,1865,1,African American,Non-Hispanic,Male,12/22/2021,40219,912,fcbf80b7-f6d5-4fc6-93cf-46087488e97d
884,13,5896,1,African American,Non-Hispanic,Male,9/10/2021,40219,913,1447ef33-b767-4f28-a9d2-5e4e07f7d872
885,13,2670,4,African American,Non-Hispanic,Female,7/22/2021,40118,914,3cee4eaa-0d87-4a98-b55a-de117a8036b7
886,13,8523,1,White,Non-Hispanic,Male,8/27/2021,40219,915,40a2787e-0655-4a68-9577-1546d97e065d
887,13,11960,5,White,Non-Hispanic,Female,10/7/2021,40229,916,e15bcd05-0bc2-42a0-91e2-6070d25d0b00
888,13,7295,1,White,Non-Hispanic,Female,9/24/2021,40229,917,b0c0dd10-62a0-4a06-97ec-5db5ad19fc76
889,13,1465,2,African American,Non-Hispanic,Female,10/19/2021,40219,918,29ae7741-b534-42c1-b217-042c9c856bbc
890,13,1590,2,African American,Non-Hispanic,Female,12/1/2021,40219,919,486a0a17-d72d-4f48-966d-70bd45ecf4c0
891,13,6800,1,Mixed Race,Non-Hispanic,Male,8/2/2021,40214,920,eb0c41f7-8f03-4ea3-8938-a095bf59a1ad
892,13,11929,2,White,Non-Hispanic,Female,8/9/2021,40229,921,08ae47d2-480c-4c4f-a031-955a2b8db108
893,13,6336,1,African American,Non-Hispanic,Male,9/22/2021,40219,922,e0039c4a-cb1b-4d46-8fbc-4cb0d5235149
894,13,2139.46,1,White,Non-Hispanic,Female,12/22/2021,40219,923,d7ab06b2-8b25-49fd-a017-c06a21d4c7f6
895,13,4860,2,White,Non-Hispanic,Female,10/20/2021,40219,924,0904791f-0881-4ef8-affa-793e88ae2626
896,13,9004.65,1,African American,Non-Hispanic,Male,10/22/2021,40219,925,412fee27-4880-4d0c-ab14-f909e5d2d14c
897,13,8327,3,African American,Non-Hispanic,Female,10/22/2021,40229,926,ffbb2626-d5cc-4865-853c-4e772d264bd3
1148,21,5250,1,Mixed Race,Non-Hispanic,OTHERS,9/1/2021,40214,927,f458ab50-2fe3-4296-a3e3-ba6dd82a733a
954,13,5394,3,African American,Non-Hispanic,Male,7/1/2021,40229,928,3681c5f8-8428-42db-9449-131ed4a2c70b
1149,21,2999.69,1,White,Non-Hispanic,Female,11/3/2021,40219,929,333cfbdc-3f6e-42bf-9db6-a207f9e5ee6c
905,13,7769.49,3,White,Non-Hispanic,Female,10/14/2021,40229,930,f82809f2-2919-4690-bc62-6d532d361f26
1004,15,7200,1,White,Non-Hispanic,Male,9/28/2021,40214,931,28f5afdf-a84f-4b75-b0e6-99a1b1eee820
955,13,6150.82,1,African American,Non-Hispanic,Female,10/27/2021,40214,932,16592922-329b-48b1-b6d5-85ce44b295b9
1150,21,15740,2,White,Non-Hispanic,Female,10/22/2021,40214,933,e76d31c3-413f-449a-81ef-ee6c2866bf57
805,11,7895,1,White,Non-Hispanic,Male,10/8/2021,40220,934,2b049927-98e5-427a-9b87-1405e571bd2c
906,13,1345,2,White,Non-Hispanic,Male,10/19/2021,40219,935,e35aeb9e-53ef-4b69-bfe1-3a9f36380357
1151,21,2700,1,African American,Non-Hispanic,Male,7/2/2021,40214,936,514ad99e-af78-49ea-a7f9-a9ae8ea3c3e6
956,13,7321,2,White,Non-Hispanic,Female,9/7/2021,40219,937,11889809-555d-4330-8aa7-bbfa051ae26b
806,11,3770,4,White,Non-Hispanic,Male,7/7/2021,40220,938,68358a49-52d6-4ccd-9629-b3cce8cee93d
1005,15,2235,3,African American,Non-Hispanic,Female,7/7/2021,40215,939,37709907-12a5-499d-98f4-bd296176c784
907,13,1500,2,White,Non-Hispanic,Male,12/1/2021,40219,940,57a1150e-30af-4747-857f-aaea9e63b60c
1152,21,6300,1,African American,Non-Hispanic,Male,7/2/2021,40214,941,06eeb0ae-130b-452d-a667-f51483a6483a
957,13,8127.5,1,African American,Non-Hispanic,Female,11/1/2021,40214,942,fb66497c-46cd-4240-b1bd-20a1b66fdf97
958,13,5500,2,African American,Non-Hispanic,Male,11/9/2021,40214,943,ed4de830-0998-4095-a01c-abe12f7260fe
959,13,10824,1,African American,Non-Hispanic,Male,8/2/2021,40219,944,d6571531-ecaf-444e-91d1-09f82b5d96f7
960,14,9045,3,African American,Non-Hispanic,Male,8/2/2021,40272,945,cda0ef4f-204a-45ea-8e21-3b3bd0869822
961,14,925,5,African American,Non-Hispanic,Male,10/8/2021,40272,946,164c14f1-4223-4c3e-8f9c-f58b9bafbb32
962,14,6505,4,Others,Hispanic,Female,7/30/2021,40272,947,23bd76a6-20b0-4000-85aa-4b81b7cfe31f
963,14,11875,1,White,Non-Hispanic,Female,7/30/2021,40272,948,46fb4c39-a64f-4ea4-88ae-18d6f4c651c2
964,14,5475,1,Mixed Race,Non-Hispanic,Male,9/13/2021,40258,949,f16453f5-8042-4f29-a1e5-edd57dfb7ad0
965,14,7150,3,Others,Hispanic,Male,9/5/2021,40272,950,3078fdc4-4910-4ea9-9534-e253feb51799
966,14,15957,4,White,Non-Hispanic,Female,8/27/2021,40272,951,3b9eca61-7289-46fa-9dc3-5a3ab5646551
967,14,5320,4,White,Non-Hispanic,Female,9/13/2021,40272,952,2e5bc4e4-0bc5-46cd-a8b9-845bae6cdba5
968,14,7272,2,African American,Non-Hispanic,Male,8/4/2021,40258,953,3c956a00-82f3-489f-8898-511d4aafad58
969,14,15020.38,1,White,Non-Hispanic,Female,9/18/2021,40229,954,5d8232d9-a3ad-4c48-8c9b-078e839c140b
970,14,7250,1,African American,Non-Hispanic,Female,8/18/2021,40272,955,9e2d9a98-c7b1-482c-a6a7-d94c7825b321
971,14,3120,3,White,Non-Hispanic,Female,7/22/2021,40272,956,c58d5d66-ab2b-4e8c-9a2d-fb5306d40d45
972,14,13840,3,African American,Non-Hispanic,Male,11/17/2021,40272,957,496c6658-4e5e-48c0-9763-67f01e53fab9
973,14,15654,2,Others,Non-Hispanic,Female,10/4/2021,40272,958,1876fa39-5c2c-4a1f-af83-4fbfe65d15a3
974,14,2925,2,White,Non-Hispanic,Female,7/8/2021,40258,959,3c6d4f5a-08cb-4ee4-9fa8-9e918fbfbc03
975,14,5850,2,White,Non-Hispanic,Female,7/8/2021,40258,960,24500ebf-4c20-46dc-82e2-b0d93d535f74
976,14,7500,2,White,Non-Hispanic,Female,7/30/2021,40272,961,f4b633c2-e678-47ea-bb74-b47653cb1f88
977,14,8550,6,African American,Non-Hispanic,Female,11/18/2021,40272,962,70275403-f498-478e-acec-3de6dbce8edc
978,14,6750,2,White,Non-Hispanic,Male,9/16/2021,40272,963,9e3a3446-76fb-4a6d-9b99-5c7e7fb74f45
979,14,6498,3,White,Non-Hispanic,Female,8/2/2021,40258,964,4b40cd57-ab21-4ff6-8bc8-f4c3c87afc1c
980,14,7378,4,White,Hispanic,Female,8/27/2021,40258,965,46612451-9031-4209-b039-51d240fcd164
981,14,4655.09,1,White,Hispanic,Female,8/30/2021,40272,966,3aaedb9b-08b0-426d-adb3-89e0bf3cc731
982,14,12665,6,White,Non-Hispanic,Female,10/8/2021,40272,967,42221036-0ec9-409c-ba57-f8a2f7261b52
983,14,5253.91,2,African American,Non-Hispanic,Female,11/10/2021,40272,968,0e60814c-ad5e-4673-8c79-b2aa6a9dd1db
984,14,5475,1,White,Non-Hispanic,Male,8/23/2021,40258,969,0d9ec0da-e6f5-4e00-bad2-13a9cb0b8f7d
985,14,3888,3,African American,Non-Hispanic,Female,9/1/2021,40272,970,1771d99a-3960-4041-acd9-73e2be7626c4
986,14,8708,2,White,Non-Hispanic,Male,9/23/2021,40272,971,26d52a03-3ce3-468d-b758-cff6e85c8169
987,14,11051,3,African American,Non-Hispanic,Male,11/9/2021,40272,972,b9e21c48-b8d9-4dc1-b024-954bbf5db39a
988,15,8000,4,Mixed Race,Non-Hispanic,Female,8/4/2021,40215,973,ce4b9b9e-97d1-4119-a86c-92e32fc29bad
989,15,8549,3,White,Non-Hispanic,Female,10/22/2021,40215,974,9d1c90cf-2db4-4890-bb84-9b560292275d
990,15,8100,1,Others,Hispanic,Male,8/6/2021,40215,975,68097b39-160a-467b-9520-58fb4fc4baee
991,15,9900,1,African American,Non-Hispanic,Female,8/11/2021,40217,976,691f7851-6775-439b-a9ff-b9b8fb8f3ec1
992,15,6800,1,African American,Non-Hispanic,Female,11/8/2021,40215,977,c6388ecb-5f66-473f-98b8-946bec4174b4
993,15,5760,1,White,Non-Hispanic,Male,8/20/2021,40215,978,382d6f75-79dd-4661-9991-6caea4052ccc
994,15,6975,1,White,Non-Hispanic,Male,8/9/2021,40215,979,e46a8eec-52a8-4f34-ad64-9b56083b33bb
995,15,7750,2,Mixed Race,Hispanic,Female,9/8/2021,40215,980,b47d8363-162a-491d-a8d1-cf2d920a344f
996,15,9000,1,White,Non-Hispanic,Male,10/22/2021,40215,981,012c1f47-d496-4368-921c-ab853e698a0b
997,15,4870.85,1,African American,Non-Hispanic,Female,9/10/2021,40215,982,5622b459-9992-45ab-82c6-5e8f58c27097
1006,15,4470,3,African American,Non-Hispanic,Female,7/7/2021,40215,983,d2014520-94f2-42ad-bb8c-99d3737da296
1153,21,5390,4,African American,Non-Hispanic,Female,10/19/2021,40213,984,892dbe62-0dcd-4b90-9cf0-7fde97f77c8f
1007,15,3017.53,6,African American,Non-Hispanic,Female,11/5/2021,40215,985,23f6dd1a-d3f3-4a0e-b326-7a8234dc1387
908,13,1600,2,African American,Non-Hispanic,Female,12/1/2021,40219,986,982a82f2-9595-464a-a0dd-09fb96badd8d
807,11,7972,4,White,Non-Hispanic,Male,7/7/2021,40220,987,9708a05c-190d-47e4-99ee-768400134575
1154,21,2415,2,Others,Non-Hispanic,Female,7/13/2021,40219,988,50bdbbd4-e972-42a9-a4f4-8ddc8191991a
808,12,6500,2,African American,Non-Hispanic,Female,11/4/2021,40214,989,9c66e2f5-604d-4390-a506-b7dac3a9f250
1155,21,11900,1,White,Non-Hispanic,Male,8/3/2021,40214,990,006a8b7d-026e-4317-9af3-55c8f3b0fdce
809,12,4715,1,White,Non-Hispanic,Male,9/10/2021,40258,991,5f0da574-4ed2-4d84-baba-6b6563c73f71
1156,21,5860,1,African American,Non-Hispanic,Female,11/9/2021,40214,992,f57546cc-983a-4ed5-9095-26a1d61e8f55
909,13,2525,2,African American,Non-Hispanic,Female,10/20/2021,40219,993,2dee6bbf-9fdd-401f-85fd-3f1171984499
810,12,7300,1,Mixed Race,Non-Hispanic,Female,9/23/2021,40214,994,28c71c5c-ef24-4360-91de-fc26d4e4ac95
1008,15,10452,1,African American,Non-Hispanic,Male,10/22/2021,40215,995,ff85da10-7590-4d09-a11e-2c6dbafb2cb6
1157,21,2846,2,African American,Non-Hispanic,Female,7/6/2021,40213,996,6ec1c01c-2f04-4b69-8737-e0a4adfb1f72
910,13,1540,2,African American,Non-Hispanic,Male,11/3/2021,40219,997,bc7e974c-94f2-417f-b7ee-0f4569778dd4
811,12,7814,1,African American,Non-Hispanic,Male,8/13/2021,40258,998,df0744f7-288e-46e7-9d00-38af51e38486
1009,15,3113,3,African American,Non-Hispanic,Female,11/5/2021,40217,999,b2f355ab-1a9a-49b4-bf4e-6909e675ddd5
1158,21,6261,2,African American,Non-Hispanic,Female,7/6/2021,40213,1000,c62e0023-c97e-4103-bd53-bd13478d0d6b
911,13,2550,1,African American,Non-Hispanic,Male,10/20/2021,40219,1001,fcf43cff-31f8-4cb5-b917-1893cec7d5ab
812,12,10362,1,African American,Non-Hispanic,Female,9/30/2021,40216,1002,1bcc34a7-830f-47e2-867d-413df006d5bf
1010,15,10500,4,Mixed Race,Non-Hispanic,Female,7/29/2021,40215,1003,3ba8499b-2742-4e36-852a-f88a0ade9358
1011,15,7118.75,1,White,Non-Hispanic,Female,8/19/2021,40215,1004,292d34df-b724-49c0-a5e4-40d3bf54a5aa
1012,15,953,1,African American,Non-Hispanic,Female,11/18/2021,40217,1005,aa8db200-0b89-4dab-8cc8-ed8f6e012281
1013,15,7000,1,African American,Non-Hispanic,Male,9/15/2021,40214,1006,6bd3db11-5d33-4fe1-b69f-36d69ecbb170
1014,15,5600,1,White,Non-Hispanic,Male,10/22/2021,40215,1007,f441c60f-7dec-4e3d-9d95-452f880ffc05
1015,15,10920,1,White,Non-Hispanic,Female,8/2/2021,40217,1008,8f676c49-a781-4cc4-b331-7648aeb9e0a8
1016,15,2850,2,African American,Non-Hispanic,Female,7/9/2021,40215,1009,56214c42-35f7-421e-894c-5a9bde6cb6c5
1017,15,7776,2,African American,Non-Hispanic,Female,7/9/2021,40215,1010,b939b844-8da9-4d64-922f-cbfc39024d6f
1018,15,6950,2,White,Non-Hispanic,Male,8/27/2021,40214,1011,3ff24391-1270-4c88-ad87-667daca0b38f
1019,15,5560,1,African American,Non-Hispanic,Male,10/8/2021,40215,1012,43e2d7cf-9eee-469b-889a-fcaeea502104
1020,15,2400,1,White,Non-Hispanic,Male,9/2/2021,40215,1013,8d2de47e-00c8-48bd-8317-86fb442011fb
1021,15,8000,3,White,Non-Hispanic,Female,8/6/2021,40215,1014,a839c61c-5f22-4f5c-a79d-5a7dcc4cb529
1022,15,1874,1,African American,Non-Hispanic,Male,7/22/2021,40208,1015,e630a007-5f31-4b0e-9e98-a3299d10e878
1023,15,1565.27,1,African American,Non-Hispanic,Male,12/3/2021,40217,1016,f74ff78a-f465-4476-886e-e132307414da
1024,15,2625,1,African American,Non-Hispanic,Male,10/19/2021,40208,1017,efe44555-92f1-48f0-8d12-d0ff7635d61f
1025,15,16245,3,Others,Non-Hispanic,UNKNOWN,10/22/2021,40215,1018,35145c5b-6f36-42c9-b1c1-b95f22de7eb4
1026,15,8525,2,Others,Non-Hispanic,Male,9/3/2021,40215,1019,0602d506-f192-409c-ad4e-489dc163683a
1027,15,4827,2,White,Non-Hispanic,Male,10/6/2021,40215,1020,c7eb09a5-d85b-4210-979a-69e07fccf754
1028,15,4824,1,White,Non-Hispanic,Female,11/9/2021,40214,1021,f9d21cc6-89f8-455e-a75e-f8aeb72dcdce
1029,15,4900,1,African American,Non-Hispanic,Male,9/7/2021,40215,1022,0d14d9fb-caa0-4b9b-b656-5fe2fd6b6bd7
1030,15,5350,1,African American,Non-Hispanic,Male,11/15/2021,40214,1023,b5464d14-d0b2-4a28-b24b-47f566f672f4
1031,15,5250,3,White,Non-Hispanic,Male,9/5/2021,40215,1024,4b14a17e-3b04-4d53-b059-67b86dd11df2
1032,15,8825,4,Mixed Race,Hispanic,Male,10/13/2021,40215,1025,34429eb8-d275-4b56-accd-02c45a302c33
1033,15,6000,1,White,Non-Hispanic,Male,9/5/2021,40215,1026,c99271e6-e7bd-40c7-9089-d912cbc8d1cb
1034,16,8424.34,1,White,Non-Hispanic,Female,8/19/2021,40241,1027,d37ce996-a774-44d5-99fa-2ade8644b117
1035,16,2970,4,White,Non-Hispanic,Female,7/14/2021,40241,1028,739a5033-6bfe-48a3-84bb-ee631eacda14
1036,16,26400,1,White,Non-Hispanic,Male,11/1/2021,40059,1029,931ec280-e914-4d06-92ee-8468be86a8f1
1037,16,22825,1,Mixed Race,Non-Hispanic,Male,9/17/2021,40059,1030,6c17039c-25dc-48b5-85e8-2ed4568fac1b
1038,17,14447,3,African American,Non-Hispanic,Female,8/2/2021,40223,1031,ed8ecde3-6d19-4a26-b51d-433d0c2ab5bf
1039,17,13000,1,Others,Non-Hispanic,Male,11/15/2021,40245,1032,d68f4220-cafd-4c3a-b451-fd70fff92b20
1040,17,10073.31,3,African American,Non-Hispanic,Male,11/17/2021,40241,1033,aacbd869-3fa9-4e29-a949-67091910deab
1041,17,3936,3,African American,Non-Hispanic,Male,8/16/2021,40245,1034,089dc57f-f5aa-4fb2-8be8-b3b84349836c
1042,17,3011,1,African American,Non-Hispanic,Male,7/1/2021,40241,1035,0e74441e-51fd-44b0-8097-04d29444f031
1043,17,5694,1,African American,Non-Hispanic,Male,7/1/2021,40241,1036,c121a50a-fa7d-4021-b011-a5f7f281f61c
1044,17,22938.64,3,Mixed Race,Non-Hispanic,Male,11/1/2021,40241,1037,8b09003f-0675-431f-a7a9-d602a6f06d99
1045,17,8775,1,African American,Non-Hispanic,Male,11/17/2021,40245,1038,47347a95-8819-4fbd-b9ba-51aec6c46bc2
1046,17,8378,2,Others,Non-Hispanic,Female,10/25/2021,40223,1039,2d4ff0be-c43a-48e0-9d48-ab9e4e63d906
1047,17,11920.57,1,African American,Non-Hispanic,Female,10/22/2021,40223,1040,ce98e24c-709e-4376-8d88-e1190db590e8
1048,17,2757,1,African American,Non-Hispanic,Female,7/20/2021,40241,1041,6e1c9988-003a-41a7-bc91-1906d34fbc12
1159,21,2742,1,African American,Non-Hispanic,Female,7/15/2021,40213,1042,51aaeba2-90ae-4198-8c06-60ca89494e4c
1160,21,6139,1,African American,Hispanic,Female,8/26/2021,40213,1043,07f44fb7-8a36-4ad9-a7da-c2dab0ef4657
1049,17,3614,3,African American,Non-Hispanic,Female,7/21/2021,40241,1044,3af95e65-ed80-4c2d-9ae3-540eb6078206
813,12,6762.07,5,African American,Non-Hispanic,Female,9/23/2021,40214,1045,9fca7c56-4853-4fb4-a0f1-30ef99d88157
1161,21,8300,1,African American,Non-Hispanic,Male,9/16/2021,40213,1046,0a3b800f-a929-401e-b6ed-ea7bf2bbad73
1050,17,4037,2,White,Non-Hispanic,Female,11/5/2021,40241,1047,a989a5f5-2e48-4198-9519-0e0744fc26f1
912,13,1700,2,African American,Non-Hispanic,Male,12/1/2021,40219,1048,857b631a-3b31-43b0-ae8c-13a7c93223fa
814,12,5280,3,African American,Non-Hispanic,Female,10/11/2021,40272,1049,1808c78b-560c-4c88-8b61-b9e7e424b9f1
1162,21,4170,3,White,Non-Hispanic,Female,10/6/2021,40214,1050,75ac1fc2-8f8a-424a-a531-4668f9fc64a1
913,13,6078,3,African American,Non-Hispanic,Female,10/25/2021,40214,1051,4f5899fc-46d0-4be5-9540-1233989fbff8
1051,17,9765.36,1,African American,Non-Hispanic,Female,11/1/2021,40241,1052,df945ad4-3fb6-4ecf-9963-e9d71b974623
815,12,7420,2,White,Non-Hispanic,Male,9/9/2021,40216,1053,c97501d7-290f-4e76-a1ef-82cb9082729d
1163,21,6857,4,African American,Non-Hispanic,Female,10/22/2021,40213,1054,d9c4aa17-e0d3-4a78-84cc-9cae3db372a1
914,13,10005,1,White,Non-Hispanic,Female,9/5/2021,40219,1055,45b88c86-e9e2-40ea-9397-ddceae8bb498
1052,17,9914.65,1,African American,Non-Hispanic,Female,10/29/2021,40241,1056,dc84f8a2-2321-490e-890d-752dfd578838
816,12,5967.66,3,African American,Non-Hispanic,Female,8/18/2021,40216,1057,f8376e7b-7e91-4f2e-befd-529aaca88e59
1164,21,4840.53,1,African American,Non-Hispanic,Female,9/3/2021,40213,1058,0b7d4065-79a2-4242-b755-e084a09cebf8
915,13,7000,3,White,Non-Hispanic,Male,8/28/2021,40118,1059,e623e021-c2d7-4153-85df-0c2b84c25881
1053,17,2172,1,White,Non-Hispanic,Female,7/1/2021,40241,1060,102e5df7-399a-48e5-807e-78977e0d3e7a
817,12,6020,1,African American,Non-Hispanic,Female,8/18/2021,40216,1061,5d701352-9db0-4cd4-a813-dd2af0a5f4f1
1165,21,3000,1,Others,Non-Hispanic,Male,1/27/2022,40214,1062,f90046fd-eee2-4bda-b23d-4d62f45cf0a0
916,13,1430,1,African American,Non-Hispanic,Female,10/19/2021,40219,1063,5f3a78a6-1d30-45c2-bcba-7187bc07ea79
1054,17,8750,2,Mixed Race,Non-Hispanic,female,9/18/2021,40245,1064,9222a7cc-00b3-442a-9b5f-d3f0515b66de
1055,17,8830.9,2,African American,Non-Hispanic,Female,11/15/2021,40241,1065,67305fa4-3567-4e59-b2f4-728a769735fc
1056,17,2427,1,African American,Non-Hispanic,Male,7/9/2021,40241,1066,bd270389-28d7-4b38-be21-02583c88fe65
1057,17,4090,1,African American,Non-Hispanic,Male,7/9/2021,40241,1067,6f96f031-023e-48b0-8fbd-5add71f317a4
1058,17,13396.88,5,White,Non-Hispanic,Female,11/12/2021,40241,1068,eafbef4d-d522-4edb-bd84-077eb81d23b1
1059,17,12149.2,1,White,Non-Hispanic,Female,11/12/2021,40241,1069,9ce6139a-5dee-4679-ba1a-a2523bc04ca5
1060,17,2878,1,African American,Non-Hispanic,Female,7/22/2021,40241,1070,3595b74a-f568-43dd-9289-982c50b73985
1061,17,3723,1,African American,Non-Hispanic,Female,7/15/2021,40223,1071,ba0b2926-f171-4129-a20d-0a667a1f6e1c
1062,17,9799.5,1,African American,Non-Hispanic,Female,10/22/2021,40241,1072,2d7fef93-0034-4251-82ee-929c0fecaa96
1063,17,11950,2,African American,Non-Hispanic,Male,9/9/2021,40241,1073,e7a82224-595b-4ac4-a3bd-d12f7f6862cd
1064,17,19176,2,White,Non-Hispanic,Male,8/2/2021,40241,1074,6a6c04da-7ae1-4e36-8269-126f0ccc3325
1065,17,9088.3,1,White,Non-Hispanic,Female,11/4/2021,40241,1075,3cd92f94-bd29-470f-b81a-aa7e64a32b33
1066,17,6967.88,1,African American,Non-Hispanic,Female,9/10/2021,40241,1076,f1e495d1-2f85-4b18-a8ed-6c37aaf66758
1067,17,2676.45,1,African American,Non-Hispanic,Male,7/20/2021,40241,1077,6b445731-8b49-41ed-9be7-7f2453e47906
1068,17,11216.51,1,African American,Non-Hispanic,Female,11/15/2021,40241,1078,afb2a8a1-d560-4ea9-b4ee-28fa24005a6d
1069,17,10165.11,1,African American,Non-Hispanic,Male,10/21/2021,40241,1079,d649eebc-72db-462e-9313-cd9df4e9699c
1070,17,2820,2,African American,Non-Hispanic,Female,7/15/2021,40241,1080,2beac5bd-9d5a-45cd-848b-d70031bb1d49
1071,17,9181,2,African American,Non-Hispanic,Male,8/26/2021,40241,1081,647dd447-2ea7-4a64-90d0-370192020a2d
1072,18,3909,1,White,Hispanic,Male,7/12/2021,40223,1082,265954ad-2cef-463a-a7da-2c31eedd77da
1073,18,10121,1,White,Non-Hispanic,Male,7/12/2021,40223,1083,1dd69d40-f336-4e71-bf07-c49915c1dc4c
1074,18,7746,2,African American,Non-Hispanic,Male,8/26/2021,40223,1084,625927ef-49d9-48c3-8308-26deb5cb29ca
1075,18,14024.53,1,African American,Non-Hispanic,Female,10/4/2021,40223,1085,96497bf8-63f3-4d5f-a139-0687843c5c00
1076,18,9736,1,White,Non-Hispanic,Male,10/29/2021,40222,1086,e05396f8-6c85-427c-954d-3e473656fe64
1077,18,14665,1,African American,Non-Hispanic,Female,10/5/2021,40223,1087,fcc2bcab-2a69-40ae-af56-00b2eb743105
1078,18,4329,2,African American,Non-Hispanic,Female,7/7/2021,40223,1088,fb8c0791-4241-4416-82a6-d57354e683c6
1079,18,8754,1,African American,Non-Hispanic,Female,7/7/2021,40223,1089,e3fab56b-e8a9-4fb8-a293-cc7e1283e2dd
1080,18,16416,1,White,Non-Hispanic,Female,9/17/2021,40222,1090,88aeeb67-9cd6-4274-a9ed-3d2f29167349
1081,18,9193.07,1,African American,Non-Hispanic,Male,9/18/2021,40223,1091,25849304-03b4-4095-821b-f8ea1dce94e0
1082,18,13931,4,African American,Non-Hispanic,Female,11/9/2021,40223,1092,08b5b54f-a399-487a-908d-a6b9223626b8
1083,18,9822,3,White,Non-Hispanic,Male,10/29/2021,40222,1093,942149d3-4e8c-440a-a650-09a60c8afd39
